date,brand,Product Line,size,presentation,sales
1/3/2022,Producto 20,IPA,6,Bottle,$10.99 
1/3/2022,Producto 6,Ale,6,Bottle,"$2,098.80 "
1/3/2022,Producto 17,Variety,12,Can,$347.80 
1/3/2022,Producto 18,Variety,6,Bottle,$594.40 
1/3/2022,Producto 1,Light,12,Can,$50.97 
1/3/2022,Producto 11,lager,18,Can,$79.96 
1/3/2022,Producto 4,IPA,18,Can,$299.85 
1/3/2022,Producto 2,Main,1,Can,$252.50 
1/3/2022,Producto 16,Variety,6,Can,$98.90 
1/3/2022,Producto 7,Main,12,Can,$586.64 
1/3/2022,Producto 10,lager,12,Bottle,$528.69 
1/3/2022,Producto 23,Light,6,Can,$998.98 
1/3/2022,Producto 5,Variety,12,Bottle,"$1,992.30 "
1/3/2022,Producto 13,IPA,12,Bottle,$67.96 
1/3/2022,Producto 9,Main,12,Bottle,"$2,033.07 "
1/3/2022,Producto 14,lager,6,Bottle,"$1,829.58 "
1/3/2022,Producto 12,IPA,6,Bottle,$353.15 
2/3/2022,Producto 4,IPA,18,Can,$290.79 
2/3/2022,Producto 5,Variety,12,Bottle,"$2,777.17 "
2/3/2022,Producto 3,lager,1,Bottle,$126.99 
2/3/2022,Producto 14,lager,6,Bottle,"$1,737.45 "
2/3/2022,Producto 23,Light,6,Can,"$1,018.45 "
2/3/2022,Producto 13,IPA,12,Bottle,$128.91 
2/3/2022,Producto 18,Variety,6,Bottle,$510.65 
2/3/2022,Producto 17,Variety,12,Can,$838.45 
2/3/2022,Producto 12,IPA,6,Bottle,$273.98 
2/3/2022,Producto 9,Main,12,Bottle,"$2,477.42 "
2/3/2022,Producto 10,lager,12,Bottle,$782.97 
2/3/2022,Producto 6,Ale,6,Bottle,"$2,398.95 "
2/3/2022,Producto 11,lager,18,Can,$190.84 
2/3/2022,Producto 2,Main,1,Can,$302.97 
2/3/2022,Producto 1,Light,12,Can,$73.95 
2/3/2022,Producto 16,Variety,6,Can,$49.95 
2/3/2022,Producto 7,Main,12,Can,$800.52 
3/3/2022,Producto 11,lager,18,Can,$227.80 
3/3/2022,Producto 16,Variety,6,Can,$59.44 
3/3/2022,Producto 14,lager,6,Bottle,"$1,897.83 "
3/3/2022,Producto 12,IPA,6,Bottle,$221.53 
3/3/2022,Producto 2,Main,1,Can,$264.70 
3/3/2022,Producto 6,Ale,6,Bottle,"$2,455.58 "
3/3/2022,Producto 10,lager,12,Bottle,"$1,134.73 "
3/3/2022,Producto 4,IPA,18,Can,$404.69 
3/3/2022,Producto 13,IPA,12,Bottle,$135.90 
3/3/2022,Producto 1,Light,12,Can,$254.82 
3/3/2022,Producto 5,Variety,12,Bottle,"$2,709.75 "
3/3/2022,Producto 23,Light,6,Can,"$1,059.09 "
3/3/2022,Producto 9,Main,12,Bottle,"$2,743.26 "
3/3/2022,Producto 18,Variety,6,Bottle,$565.09 
3/3/2022,Producto 7,Main,12,Can,$889.48 
3/3/2022,Producto 17,Variety,12,Can,$829.47 
3/3/2022,Producto 3,lager,1,Bottle,$114.54 
4/3/2022,Producto 6,Ale,6,Bottle,"$4,552.32 "
4/3/2022,Producto 23,Light,6,Can,"$2,010.96 "
4/3/2022,Producto 5,Variety,12,Bottle,"$5,503.42 "
4/3/2022,Producto 18,Variety,6,Bottle,$731.59 
4/3/2022,Producto 4,IPA,18,Can,$381.68 
4/3/2022,Producto 1,Light,12,Can,$369.75 
4/3/2022,Producto 14,lager,6,Bottle,"$2,871.86 "
4/3/2022,Producto 12,IPA,6,Bottle,$442.56 
4/3/2022,Producto 11,lager,18,Can,$196.88 
4/3/2022,Producto 10,lager,12,Bottle,"$1,161.21 "
4/3/2022,Producto 9,Main,12,Bottle,"$3,901.97 "
4/3/2022,Producto 3,lager,1,Bottle,$199.20 
4/3/2022,Producto 16,Variety,6,Can,$69.93 
4/3/2022,Producto 13,IPA,12,Bottle,$148.90 
4/3/2022,Producto 7,Main,12,Can,"$1,728.96 "
4/3/2022,Producto 2,Main,1,Can,$444.58 
4/3/2022,Producto 17,Variety,12,Can,"$1,394.11 "
5/3/2022,Producto 3,lager,1,Bottle,$236.55 
5/3/2022,Producto 6,Ale,6,Bottle,"$5,334.38 "
5/3/2022,Producto 23,Light,6,Can,"$2,051.08 "
5/3/2022,Producto 17,Variety,12,Can,"$1,475.03 "
5/3/2022,Producto 14,lager,6,Bottle,"$3,286.42 "
5/3/2022,Producto 13,IPA,12,Bottle,$159.89 
5/3/2022,Producto 5,Variety,12,Bottle,"$6,108.02 "
5/3/2022,Producto 18,Variety,6,Bottle,$898.73 
5/3/2022,Producto 1,Light,12,Can,$465.69 
5/3/2022,Producto 7,Main,12,Can,"$1,129.33 "
5/3/2022,Producto 10,lager,12,Bottle,"$1,514.97 "
5/3/2022,Producto 4,IPA,18,Can,$564.61 
5/3/2022,Producto 2,Main,1,Can,$422.39 
5/3/2022,Producto 11,lager,18,Can,$227.62 
5/3/2022,Producto 9,Main,12,Bottle,"$4,830.44 "
5/3/2022,Producto 16,Variety,6,Can,$108.89 
5/3/2022,Producto 12,IPA,6,Bottle,$432.91 
6/3/2022,Producto 22,Punch,1,Can,$4.98 
6/3/2022,Producto 13,IPA,12,Bottle,$146.90 
6/3/2022,Producto 2,Main,1,Can,$322.09 
6/3/2022,Producto 10,lager,12,Bottle,$913.88 
6/3/2022,Producto 23,Light,6,Can,"$1,734.74 "
6/3/2022,Producto 6,Ale,6,Bottle,"$3,142.71 "
6/3/2022,Producto 9,Main,12,Bottle,"$3,490.29 "
6/3/2022,Producto 3,lager,1,Bottle,$186.75 
6/3/2022,Producto 18,Variety,6,Bottle,$779.71 
6/3/2022,Producto 5,Variety,12,Bottle,"$3,699.10 "
6/3/2022,Producto 1,Light,12,Can,$237.84 
6/3/2022,Producto 14,lager,6,Bottle,"$2,244.32 "
6/3/2022,Producto 11,lager,18,Can,$93.91 
6/3/2022,Producto 17,Variety,12,Can,"$1,032.32 "
6/3/2022,Producto 7,Main,12,Can,$890.47 
6/3/2022,Producto 16,Variety,6,Can,$69.93 
6/3/2022,Producto 4,IPA,18,Can,$393.76 
6/3/2022,Producto 12,IPA,6,Bottle,$310.69 
7/3/2022,Producto 11,lager,18,Can,$130.87 
7/3/2022,Producto 23,Light,6,Can,$998.84 
7/3/2022,Producto 14,lager,6,Bottle,"$1,635.62 "
7/3/2022,Producto 12,IPA,6,Bottle,$170.83 
7/3/2022,Producto 9,Main,12,Bottle,"$1,927.27 "
7/3/2022,Producto 17,Variety,12,Can,$856.44 
7/3/2022,Producto 13,IPA,12,Bottle,$115.92 
7/3/2022,Producto 1,Light,12,Can,$186.87 
7/3/2022,Producto 18,Variety,6,Bottle,$557.93 
7/3/2022,Producto 16,Variety,6,Can,$86.08 
7/3/2022,Producto 2,Main,1,Can,$339.49 
7/3/2022,Producto 19,lager,1,Can,$16.99 
7/3/2022,Producto 6,Ale,6,Bottle,"$1,806.53 "
7/3/2022,Producto 5,Variety,12,Bottle,"$2,190.55 "
7/3/2022,Producto 3,lager,1,Bottle,$171.81 
7/3/2022,Producto 4,IPA,18,Can,$264.76 
7/3/2022,Producto 10,lager,12,Bottle,$729.00 
7/3/2022,Producto 7,Main,12,Can,$743.55 
8/3/2022,Producto 6,Ale,6,Bottle,"$2,008.97 "
8/3/2022,Producto 11,lager,18,Can,$96.93 
8/3/2022,Producto 9,Main,12,Bottle,"$1,699.43 "
8/3/2022,Producto 1,Light,12,Can,$221.85 
8/3/2022,Producto 12,IPA,6,Bottle,$209.79 
8/3/2022,Producto 23,Light,6,Can,"$1,055.84 "
8/3/2022,Producto 18,Variety,6,Bottle,$436.22 
8/3/2022,Producto 10,lager,12,Bottle,"$1,069.75 "
8/3/2022,Producto 16,Variety,6,Can,$78.92 
8/3/2022,Producto 14,lager,6,Bottle,"$1,517.74 "
8/3/2022,Producto 5,Variety,12,Bottle,"$2,461.89 "
8/3/2022,Producto 2,Main,1,Can,$280.94 
8/3/2022,Producto 4,IPA,18,Can,$173.87 
8/3/2022,Producto 3,lager,1,Bottle,$179.28 
8/3/2022,Producto 17,Variety,12,Can,$539.65 
8/3/2022,Producto 7,Main,12,Can,$676.60 
8/3/2022,Producto 13,IPA,12,Bottle,$80.94 
9/3/2022,Producto 5,Variety,12,Bottle,"$2,279.03 "
9/3/2022,Producto 1,Light,12,Can,$122.91 
9/3/2022,Producto 10,lager,12,Bottle,$957.32 
9/3/2022,Producto 18,Variety,6,Bottle,$418.49 
9/3/2022,Producto 9,Main,12,Bottle,"$2,498.85 "
9/3/2022,Producto 3,lager,1,Bottle,$154.38 
9/3/2022,Producto 6,Ale,6,Bottle,"$2,253.97 "
9/3/2022,Producto 17,Variety,12,Can,$561.62 
9/3/2022,Producto 7,Main,12,Can,$843.50 
9/3/2022,Producto 11,lager,18,Can,$99.95 
9/3/2022,Producto 12,IPA,6,Bottle,$159.84 
9/3/2022,Producto 14,lager,6,Bottle,"$1,837.73 "
9/3/2022,Producto 2,Main,1,Can,$337.02 
9/3/2022,Producto 4,IPA,18,Can,$179.91 
9/3/2022,Producto 13,IPA,12,Bottle,$60.95 
9/3/2022,Producto 23,Light,6,Can,"$1,072.75 "
9/3/2022,Producto 16,Variety,6,Can,$119.88 
10/3/2022,Producto 10,lager,12,Bottle,$902.30 
10/3/2022,Producto 9,Main,12,Bottle,"$2,749.18 "
10/3/2022,Producto 6,Ale,6,Bottle,"$2,691.43 "
10/3/2022,Producto 2,Main,1,Can,$341.72 
10/3/2022,Producto 18,Variety,6,Bottle,$575.01 
10/3/2022,Producto 14,lager,6,Bottle,"$1,948.74 "
10/3/2022,Producto 16,Variety,6,Can,$119.91 
10/3/2022,Producto 1,Light,12,Can,$213.86 
10/3/2022,Producto 5,Variety,12,Bottle,"$3,152.90 "
10/3/2022,Producto 11,lager,18,Can,$79.96 
10/3/2022,Producto 13,IPA,12,Bottle,$144.89 
10/3/2022,Producto 12,IPA,6,Bottle,$260.74 
10/3/2022,Producto 23,Light,6,Can,"$1,120.70 "
10/3/2022,Producto 3,lager,1,Bottle,$204.18 
10/3/2022,Producto 4,IPA,18,Can,$219.89 
10/3/2022,Producto 17,Variety,12,Can,$854.43 
10/3/2022,Producto 7,Main,12,Can,"$1,030.40 "
11/3/2022,Producto 18,Variety,6,Bottle,$755.06 
11/3/2022,Producto 13,IPA,12,Bottle,$100.93 
11/3/2022,Producto 14,lager,6,Bottle,"$2,948.07 "
11/3/2022,Producto 3,lager,1,Bottle,$204.18 
11/3/2022,Producto 9,Main,12,Bottle,"$4,700.44 "
11/3/2022,Producto 17,Variety,12,Can,"$1,674.94 "
11/3/2022,Producto 5,Variety,12,Bottle,"$5,336.38 "
11/3/2022,Producto 6,Ale,6,Bottle,"$4,084.74 "
11/3/2022,Producto 2,Main,1,Can,$381.04 
11/3/2022,Producto 4,IPA,18,Can,$479.76 
11/3/2022,Producto 11,lager,18,Can,$199.90 
11/3/2022,Producto 16,Variety,6,Can,$163.84 
11/3/2022,Producto 7,Main,12,Can,"$1,274.24 "
11/3/2022,Producto 1,Light,12,Can,$381.74 
11/3/2022,Producto 10,lager,12,Bottle,"$1,505.36 "
11/3/2022,Producto 12,IPA,6,Bottle,$352.15 
11/3/2022,Producto 23,Light,6,Can,"$1,771.81 "
12/3/2022,Producto 2,Main,1,Can,$406.84 
12/3/2022,Producto 6,Ale,6,Bottle,"$4,723.53 "
12/3/2022,Producto 23,Light,6,Can,"$2,329.78 "
12/3/2022,Producto 9,Main,12,Bottle,"$5,447.02 "
12/3/2022,Producto 5,Variety,12,Bottle,"$6,204.67 "
12/3/2022,Producto 13,IPA,12,Bottle,$155.89 
12/3/2022,Producto 12,IPA,6,Bottle,$401.60 
12/3/2022,Producto 1,Light,12,Can,$235.84 
12/3/2022,Producto 16,Variety,6,Can,$104.40 
12/3/2022,Producto 14,lager,6,Bottle,"$3,408.55 "
12/3/2022,Producto 18,Variety,6,Bottle,$791.77 
12/3/2022,Producto 11,lager,18,Can,$199.90 
12/3/2022,Producto 7,Main,12,Can,"$1,569.08 "
12/3/2022,Producto 17,Variety,12,Can,"$1,779.89 "
12/3/2022,Producto 10,lager,12,Bottle,"$1,386.54 "
12/3/2022,Producto 3,lager,1,Bottle,$216.63 
12/3/2022,Producto 4,IPA,18,Can,$519.74 
13/03/2022,Producto 12,IPA,6,Bottle,$202.55 
13/03/2022,Producto 1,Light,12,Can,$208.87 
13/03/2022,Producto 4,IPA,18,Can,$459.77 
13/03/2022,Producto 2,Main,1,Can,$377.40 
13/03/2022,Producto 13,IPA,12,Bottle,$88.93 
13/03/2022,Producto 14,lager,6,Bottle,"$2,523.38 "
13/03/2022,Producto 7,Main,12,Can,$990.39 
13/03/2022,Producto 16,Variety,6,Can,$102.24 
13/03/2022,Producto 11,lager,18,Can,$59.97 
13/03/2022,Producto 9,Main,12,Bottle,"$3,261.91 "
13/03/2022,Producto 10,lager,12,Bottle,"$1,217.64 "
13/03/2022,Producto 17,Variety,12,Can,"$1,132.26 "
13/03/2022,Producto 3,lager,1,Bottle,$176.79 
13/03/2022,Producto 5,Variety,12,Bottle,"$3,741.56 "
13/03/2022,Producto 18,Variety,6,Bottle,$540.12 
13/03/2022,Producto 6,Ale,6,Bottle,"$3,438.39 "
13/03/2022,Producto 23,Light,6,Can,"$1,990.57 "
14/03/2022,Producto 2,Main,1,Can,$352.20 
14/03/2022,Producto 4,IPA,18,Can,$159.92 
14/03/2022,Producto 18,Variety,6,Bottle,$330.68 
14/03/2022,Producto 16,Variety,6,Can,$68.93 
14/03/2022,Producto 9,Main,12,Bottle,"$1,836.29 "
14/03/2022,Producto 5,Variety,12,Bottle,"$2,446.31 "
14/03/2022,Producto 13,IPA,12,Bottle,$39.97 
14/03/2022,Producto 14,lager,6,Bottle,"$1,710.53 "
14/03/2022,Producto 10,lager,12,Bottle,$851.87 
14/03/2022,Producto 12,IPA,6,Bottle,$174.83 
14/03/2022,Producto 3,lager,1,Bottle,$151.89 
14/03/2022,Producto 17,Variety,12,Can,$632.61 
14/03/2022,Producto 6,Ale,6,Bottle,"$2,045.25 "
14/03/2022,Producto 23,Light,6,Can,$978.67 
14/03/2022,Producto 1,Light,12,Can,$206.85 
14/03/2022,Producto 7,Main,12,Can,$599.65 
14/03/2022,Producto 11,lager,18,Can,$99.95 
15/03/2022,Producto 23,Light,6,Can,"$1,016.63 "
15/03/2022,Producto 18,Variety,6,Bottle,$366.63 
15/03/2022,Producto 11,lager,18,Can,$159.92 
15/03/2022,Producto 1,Light,12,Can,$139.90 
15/03/2022,Producto 5,Variety,12,Bottle,"$2,775.06 "
15/03/2022,Producto 6,Ale,6,Bottle,"$2,392.35 "
15/03/2022,Producto 2,Main,1,Can,$287.36 
15/03/2022,Producto 3,lager,1,Bottle,$176.79 
15/03/2022,Producto 12,IPA,6,Bottle,$139.86 
15/03/2022,Producto 7,Main,12,Can,$853.49 
15/03/2022,Producto 16,Variety,6,Can,$72.26 
15/03/2022,Producto 14,lager,6,Bottle,"$2,021.23 "
15/03/2022,Producto 10,lager,12,Bottle,"$1,213.06 "
15/03/2022,Producto 13,IPA,12,Bottle,$111.92 
15/03/2022,Producto 17,Variety,12,Can,$752.48 
15/03/2022,Producto 4,IPA,18,Can,$199.90 
15/03/2022,Producto 9,Main,12,Bottle,"$2,302.89 "
16/03/2022,Producto 12,IPA,6,Bottle,$150.85 
16/03/2022,Producto 14,lager,6,Bottle,"$2,120.46 "
16/03/2022,Producto 3,lager,1,Bottle,$129.48 
16/03/2022,Producto 7,Main,12,Can,$805.72 
16/03/2022,Producto 9,Main,12,Bottle,"$2,817.12 "
16/03/2022,Producto 23,Light,6,Can,"$1,297.36 "
16/03/2022,Producto 17,Variety,12,Can,$975.38 
16/03/2022,Producto 5,Variety,12,Bottle,"$3,414.10 "
16/03/2022,Producto 18,Variety,6,Bottle,$610.05 
16/03/2022,Producto 1,Light,12,Can,$207.86 
16/03/2022,Producto 11,lager,18,Can,$139.93 
16/03/2022,Producto 6,Ale,6,Bottle,"$2,784.60 "
16/03/2022,Producto 4,IPA,18,Can,$279.86 
16/03/2022,Producto 13,IPA,12,Bottle,$88.93 
16/03/2022,Producto 2,Main,1,Can,$349.49 
16/03/2022,Producto 10,lager,12,Bottle,"$1,107.63 "
16/03/2022,Producto 16,Variety,6,Can,$61.61 
17/03/2022,Producto 2,Main,1,Can,$360.14 
17/03/2022,Producto 23,Light,6,Can,"$1,682.12 "
17/03/2022,Producto 14,lager,6,Bottle,"$2,513.89 "
17/03/2022,Producto 16,Variety,6,Can,$59.94 
17/03/2022,Producto 7,Main,12,Can,"$1,034.39 "
17/03/2022,Producto 13,IPA,12,Bottle,$88.94 
17/03/2022,Producto 11,lager,18,Can,$79.96 
17/03/2022,Producto 9,Main,12,Bottle,"$3,057.10 "
17/03/2022,Producto 1,Light,12,Can,$268.81 
17/03/2022,Producto 19,lager,1,Can,$16.99 
17/03/2022,Producto 5,Variety,12,Bottle,"$4,443.39 "
17/03/2022,Producto 12,IPA,6,Bottle,$223.53 
17/03/2022,Producto 4,IPA,18,Can,$339.83 
17/03/2022,Producto 10,lager,12,Bottle,"$1,341.50 "
17/03/2022,Producto 6,Ale,6,Bottle,"$3,213.62 "
17/03/2022,Producto 3,lager,1,Bottle,$174.30 
17/03/2022,Producto 18,Variety,6,Bottle,$523.33 
17/03/2022,Producto 17,Variety,12,Can,"$1,342.13 "
18/03/2022,Producto 17,Variety,12,Can,"$1,492.98 "
18/03/2022,Producto 5,Variety,12,Bottle,"$5,102.02 "
18/03/2022,Producto 7,Main,12,Can,"$1,376.20 "
18/03/2022,Producto 1,Light,12,Can,$438.71 
18/03/2022,Producto 16,Variety,6,Can,$189.82 
18/03/2022,Producto 6,Ale,6,Bottle,"$4,533.00 "
18/03/2022,Producto 18,Variety,6,Bottle,$668.49 
18/03/2022,Producto 2,Main,1,Can,$340.42 
18/03/2022,Producto 13,IPA,12,Bottle,$140.90 
18/03/2022,Producto 9,Main,12,Bottle,"$4,432.15 "
18/03/2022,Producto 23,Light,6,Can,"$2,174.81 "
18/03/2022,Producto 4,IPA,18,Can,$519.74 
18/03/2022,Producto 14,lager,6,Bottle,"$3,134.51 "
18/03/2022,Producto 19,lager,1,Can,$14.99 
18/03/2022,Producto 3,lager,1,Bottle,$219.12 
18/03/2022,Producto 12,IPA,6,Bottle,$233.77 
18/03/2022,Producto 11,lager,18,Can,$259.87 
18/03/2022,Producto 10,lager,12,Bottle,"$1,401.45 "
19/03/2022,Producto 4,IPA,18,Can,$599.70 
19/03/2022,Producto 23,Light,6,Can,"$2,342.21 "
19/03/2022,Producto 18,Variety,6,Bottle,$713.95 
19/03/2022,Producto 3,lager,1,Bottle,$226.59 
19/03/2022,Producto 6,Ale,6,Bottle,"$5,049.45 "
19/03/2022,Producto 14,lager,6,Bottle,"$3,756.72 "
19/03/2022,Producto 10,lager,12,Bottle,"$1,551.42 "
19/03/2022,Producto 2,Main,1,Can,$292.09 
19/03/2022,Producto 5,Variety,12,Bottle,"$6,591.03 "
19/03/2022,Producto 17,Variety,12,Can,"$1,631.95 "
19/03/2022,Producto 16,Variety,6,Can,$269.23 
19/03/2022,Producto 9,Main,12,Bottle,"$5,645.67 "
19/03/2022,Producto 1,Light,12,Can,$230.85 
19/03/2022,Producto 12,IPA,6,Bottle,$264.99 
19/03/2022,Producto 13,IPA,12,Bottle,$55.96 
19/03/2022,Producto 11,lager,18,Can,$319.84 
19/03/2022,Producto 7,Main,12,Can,"$1,566.07 "
20/03/2022,Producto 1,Light,12,Can,$251.82 
20/03/2022,Producto 14,lager,6,Bottle,"$2,548.81 "
20/03/2022,Producto 4,IPA,18,Can,$419.79 
20/03/2022,Producto 11,lager,18,Can,$79.96 
20/03/2022,Producto 17,Variety,12,Can,"$1,183.22 "
20/03/2022,Producto 16,Variety,6,Can,$59.94 
20/03/2022,Producto 10,lager,12,Bottle,"$1,177.16 "
20/03/2022,Producto 9,Main,12,Bottle,"$3,484.31 "
20/03/2022,Producto 18,Variety,6,Bottle,$449.62 
20/03/2022,Producto 3,lager,1,Bottle,$171.81 
20/03/2022,Producto 13,IPA,12,Bottle,$27.98 
20/03/2022,Producto 5,Variety,12,Bottle,"$4,256.10 "
20/03/2022,Producto 7,Main,12,Can,"$1,110.35 "
20/03/2022,Producto 2,Main,1,Can,$297.80 
20/03/2022,Producto 12,IPA,6,Bottle,$221.78 
20/03/2022,Producto 6,Ale,6,Bottle,"$3,289.52 "
20/03/2022,Producto 23,Light,6,Can,"$1,485.16 "
21/03/2022,Producto 18,Variety,6,Bottle,$271.22 
21/03/2022,Producto 10,lager,12,Bottle,$634.51 
21/03/2022,Producto 3,lager,1,Bottle,$129.48 
21/03/2022,Producto 2,Main,1,Can,$224.10 
21/03/2022,Producto 14,lager,6,Bottle,"$1,856.56 "
21/03/2022,Producto 6,Ale,6,Bottle,"$1,945.44 "
21/03/2022,Producto 12,IPA,6,Bottle,$212.79 
21/03/2022,Producto 16,Variety,6,Can,$73.26 
21/03/2022,Producto 5,Variety,12,Bottle,"$2,500.23 "
21/03/2022,Producto 7,Main,12,Can,$685.60 
21/03/2022,Producto 17,Variety,12,Can,$596.61 
21/03/2022,Producto 9,Main,12,Bottle,"$2,582.78 "
21/03/2022,Producto 4,IPA,18,Can,$79.96 
21/03/2022,Producto 11,lager,18,Can,$39.98 
21/03/2022,Producto 23,Light,6,Can,"$1,100.54 "
21/03/2022,Producto 1,Light,12,Can,$224.85 
22/03/2022,Producto 23,Light,6,Can,"$1,296.35 "
22/03/2022,Producto 1,Light,12,Can,$151.90 
22/03/2022,Producto 4,IPA,18,Can,$199.90 
22/03/2022,Producto 9,Main,12,Bottle,"$2,169.99 "
22/03/2022,Producto 16,Variety,6,Can,$109.89 
22/03/2022,Producto 10,lager,12,Bottle,$747.46 
22/03/2022,Producto 7,Main,12,Can,"$1,020.39 "
22/03/2022,Producto 18,Variety,6,Bottle,$270.40 
22/03/2022,Producto 11,lager,18,Can,$199.90 
22/03/2022,Producto 5,Variety,12,Bottle,"$2,796.48 "
22/03/2022,Producto 6,Ale,6,Bottle,"$2,121.15 "
22/03/2022,Producto 3,lager,1,Bottle,$159.36 
22/03/2022,Producto 14,lager,6,Bottle,"$1,707.04 "
22/03/2022,Producto 17,Variety,12,Can,$773.46 
22/03/2022,Producto 12,IPA,6,Bottle,$119.88 
22/03/2022,Producto 2,Main,1,Can,$251.42 
23/03/2022,Producto 9,Main,12,Bottle,"$2,066.36 "
23/03/2022,Producto 4,IPA,18,Can,$219.89 
23/03/2022,Producto 12,IPA,6,Bottle,$111.38 
23/03/2022,Producto 11,lager,18,Can,$19.99 
23/03/2022,Producto 23,Light,6,Can,"$1,215.12 "
23/03/2022,Producto 10,lager,12,Bottle,$438.74 
23/03/2022,Producto 6,Ale,6,Bottle,"$2,661.07 "
23/03/2022,Producto 2,Main,1,Can,$205.89 
23/03/2022,Producto 14,lager,6,Bottle,"$1,685.88 "
23/03/2022,Producto 7,Main,12,Can,$698.59 
23/03/2022,Producto 3,lager,1,Bottle,$99.60 
23/03/2022,Producto 18,Variety,6,Bottle,$495.33 
23/03/2022,Producto 5,Variety,12,Bottle,"$1,785.93 "
23/03/2022,Producto 1,Light,12,Can,$152.91 
23/03/2022,Producto 17,Variety,12,Can,$645.62 
23/03/2022,Producto 16,Variety,6,Can,$109.89 
24/03/2022,Producto 1,Light,12,Can,$152.91 
24/03/2022,Producto 2,Main,1,Can,$296.31 
24/03/2022,Producto 18,Variety,6,Bottle,$294.18 
24/03/2022,Producto 23,Light,6,Can,"$1,556.21 "
24/03/2022,Producto 17,Variety,12,Can,$645.62 
24/03/2022,Producto 3,lager,1,Bottle,$117.03 
24/03/2022,Producto 6,Ale,6,Bottle,"$3,096.96 "
24/03/2022,Producto 13,IPA,12,Bottle,$97.94 
24/03/2022,Producto 7,Main,12,Can,"$1,073.37 "
24/03/2022,Producto 14,lager,6,Bottle,"$2,365.97 "
24/03/2022,Producto 4,IPA,18,Can,$196.90 
24/03/2022,Producto 5,Variety,12,Bottle,"$2,065.16 "
24/03/2022,Producto 16,Variety,6,Can,$49.95 
24/03/2022,Producto 11,lager,18,Can,$39.98 
24/03/2022,Producto 12,IPA,6,Bottle,$121.85 
24/03/2022,Producto 10,lager,12,Bottle,$544.18 
24/03/2022,Producto 9,Main,12,Bottle,"$2,412.07 "
25/03/2022,Producto 5,Variety,12,Bottle,"$3,940.84 "
25/03/2022,Producto 23,Light,6,Can,"$2,381.89 "
25/03/2022,Producto 7,Main,12,Can,"$1,456.14 "
25/03/2022,Producto 4,IPA,18,Can,$579.71 
25/03/2022,Producto 13,IPA,12,Bottle,$33.98 
25/03/2022,Producto 6,Ale,6,Bottle,"$4,749.46 "
25/03/2022,Producto 10,lager,12,Bottle,$884.98 
25/03/2022,Producto 16,Variety,6,Can,$107.89 
25/03/2022,Producto 14,lager,6,Bottle,"$3,042.60 "
25/03/2022,Producto 2,Main,1,Can,$252.94 
25/03/2022,Producto 3,lager,1,Bottle,$119.52 
25/03/2022,Producto 1,Light,12,Can,$220.87 
25/03/2022,Producto 18,Variety,6,Bottle,$633.76 
25/03/2022,Producto 12,IPA,6,Bottle,$210.75 
25/03/2022,Producto 11,lager,18,Can,$79.96 
25/03/2022,Producto 9,Main,12,Bottle,"$4,084.64 "
25/03/2022,Producto 17,Variety,12,Can,"$1,531.10 "
26/03/2022,Producto 13,IPA,12,Bottle,$50.97 
26/03/2022,Producto 2,Main,1,Can,$219.60 
26/03/2022,Producto 4,IPA,18,Can,$679.66 
26/03/2022,Producto 3,lager,1,Bottle,$161.85 
26/03/2022,Producto 5,Variety,12,Bottle,"$4,842.10 "
26/03/2022,Producto 6,Ale,6,Bottle,"$5,744.16 "
26/03/2022,Producto 10,lager,12,Bottle,"$1,144.82 "
26/03/2022,Producto 16,Variety,6,Can,$109.89 
26/03/2022,Producto 1,Light,12,Can,$254.85 
26/03/2022,Producto 17,Variety,12,Can,"$1,546.09 "
26/03/2022,Producto 11,lager,18,Can,$219.89 
26/03/2022,Producto 14,lager,6,Bottle,"$3,738.39 "
26/03/2022,Producto 23,Light,6,Can,"$2,261.39 "
26/03/2022,Producto 9,Main,12,Bottle,"$4,395.26 "
26/03/2022,Producto 7,Main,12,Can,"$1,861.90 "
26/03/2022,Producto 18,Variety,6,Bottle,$511.15 
26/03/2022,Producto 12,IPA,6,Bottle,$166.09 
27/03/2022,Producto 16,Variety,6,Can,$49.95 
27/03/2022,Producto 2,Main,1,Can,$235.32 
27/03/2022,Producto 1,Light,12,Can,$305.82 
27/03/2022,Producto 17,Variety,12,Can,$832.51 
27/03/2022,Producto 6,Ale,6,Bottle,"$4,235.55 "
27/03/2022,Producto 23,Light,6,Can,"$2,115.03 "
27/03/2022,Producto 14,lager,6,Bottle,"$2,865.15 "
27/03/2022,Producto 5,Variety,12,Bottle,"$3,287.13 "
27/03/2022,Producto 11,lager,18,Can,$39.98 
27/03/2022,Producto 18,Variety,6,Bottle,$416.91 
27/03/2022,Producto 10,lager,12,Bottle,$850.00 
27/03/2022,Producto 12,IPA,6,Bottle,$151.69 
27/03/2022,Producto 13,IPA,12,Bottle,$49.97 
27/03/2022,Producto 9,Main,12,Bottle,"$3,395.36 "
27/03/2022,Producto 7,Main,12,Can,"$1,185.30 "
27/03/2022,Producto 4,IPA,18,Can,$339.83 
27/03/2022,Producto 3,lager,1,Bottle,$109.56 
28/03/2022,Producto 23,Light,6,Can,$866.79 
28/03/2022,Producto 9,Main,12,Bottle,"$1,695.38 "
28/03/2022,Producto 18,Variety,6,Bottle,$207.46 
28/03/2022,Producto 2,Main,1,Can,$171.46 
28/03/2022,Producto 3,lager,1,Bottle,$59.76 
28/03/2022,Producto 11,lager,18,Can,$39.98 
