,date,brand,sales,Campaign,date_id
2941,2022-03-19,Producto 10,1551.42,Before,167
2942,2022-03-19,Producto 2,292.09,Before,167
2943,2022-03-19,Producto 5,6591.03,Before,167
2944,2022-03-19,Producto 17,1631.95,Before,167
2945,2022-03-19,Producto 16,269.23,Before,167
2946,2022-03-19,Producto 9,5645.67,Before,167
2947,2022-03-19,Producto 1,230.85,Before,167
2948,2022-03-19,Producto 12,264.99,Before,167
2949,2022-03-19,Producto 13,55.96,Before,167
2950,2022-03-19,Producto 11,319.84,Before,167
2951,2022-03-19,Producto 7,1566.07,Before,167
2952,2022-03-20,Producto 1,251.82,Before,168
2953,2022-03-20,Producto 14,2548.81,Before,168
2954,2022-03-20,Producto 4,419.79,Before,168
2955,2022-03-20,Producto 11,79.96,Before,168
2956,2022-03-20,Producto 17,1183.22,Before,168
2957,2022-03-20,Producto 16,59.94,Before,168
2958,2022-03-20,Producto 10,1177.16,Before,168
2959,2022-03-20,Producto 9,3484.31,Before,168
2960,2022-03-20,Producto 18,449.62,Before,168
2961,2022-03-20,Producto 3,171.81,Before,168
2962,2022-03-20,Producto 13,27.98,Before,168
2963,2022-03-20,Producto 5,4256.1,Before,168
2964,2022-03-20,Producto 7,1110.35,Before,168
2965,2022-03-20,Producto 2,297.8,Before,168
2966,2022-03-20,Producto 12,221.78,Before,168
2967,2022-03-20,Producto 6,3289.52,Before,168
2968,2022-03-20,Producto 23,1485.16,Before,168
2969,2022-03-21,Producto 18,271.22,Before,169
2970,2022-03-21,Producto 10,634.51,Before,169
2971,2022-03-21,Producto 3,129.48,Before,169
2972,2022-03-21,Producto 2,224.1,Before,169
2973,2022-03-21,Producto 14,1856.56,Before,169
2974,2022-03-21,Producto 6,1945.44,Before,169
2975,2022-03-21,Producto 12,212.79,Before,169
2976,2022-03-21,Producto 16,73.26,Before,169
2977,2022-03-21,Producto 5,2500.23,Before,169
2978,2022-03-21,Producto 7,685.6,Before,169
2979,2022-03-21,Producto 17,596.61,Before,169
2980,2022-03-21,Producto 9,2582.78,Before,169
2981,2022-03-21,Producto 4,79.96,Before,169
2982,2022-03-21,Producto 11,39.98,Before,169
2983,2022-03-21,Producto 23,1100.54,Before,169
2984,2022-03-21,Producto 1,224.85,Before,169
2985,2022-03-22,Producto 23,1296.35,Before,170
2986,2022-03-22,Producto 1,151.9,Before,170
2987,2022-03-22,Producto 4,199.9,Before,170
2988,2022-03-22,Producto 9,2169.99,Before,170
2989,2022-03-22,Producto 16,109.89,Before,170
2990,2022-03-22,Producto 10,747.46,Before,170
2991,2022-03-22,Producto 7,1020.39,Before,170
2992,2022-03-22,Producto 18,270.4,Before,170
2993,2022-03-22,Producto 11,199.9,Before,170
2994,2022-03-22,Producto 5,2796.48,Before,170
2995,2022-03-22,Producto 6,2121.15,Before,170
2996,2022-03-22,Producto 3,159.36,Before,170
2997,2022-03-22,Producto 14,1707.04,Before,170
2998,2022-03-22,Producto 17,773.46,Before,170
2999,2022-03-22,Producto 12,119.88,Before,170
3000,2022-03-22,Producto 2,251.42,Before,170
3001,2022-03-23,Producto 9,2066.36,Before,171
3002,2022-03-23,Producto 4,219.89,Before,171
3003,2022-03-23,Producto 12,111.38,Before,171
3004,2022-03-23,Producto 11,19.99,Before,171
3005,2022-03-23,Producto 23,1215.12,Before,171
3006,2022-03-23,Producto 10,438.74,Before,171
3007,2022-03-23,Producto 6,2661.07,Before,171
3008,2022-03-23,Producto 2,205.89,Before,171
3009,2022-03-23,Producto 14,1685.88,Before,171
3010,2022-03-23,Producto 7,698.59,Before,171
3011,2022-03-23,Producto 3,99.6,Before,171
3012,2022-03-23,Producto 18,495.33,Before,171
3013,2022-03-23,Producto 5,1785.93,Before,171
3014,2022-03-23,Producto 1,152.91,Before,171
3015,2022-03-23,Producto 17,645.62,Before,171
3016,2022-03-23,Producto 16,109.89,Before,171
3017,2022-03-24,Producto 1,152.91,Before,172
3018,2022-03-24,Producto 2,296.31,Before,172
3019,2022-03-24,Producto 18,294.18,Before,172
3020,2022-03-24,Producto 23,1556.21,Before,172
3021,2022-03-24,Producto 17,645.62,Before,172
3022,2022-03-24,Producto 3,117.03,Before,172
3023,2022-03-24,Producto 6,3096.96,Before,172
3024,2022-03-24,Producto 13,97.94,Before,172
3025,2022-03-24,Producto 7,1073.37,Before,172
3026,2022-03-24,Producto 14,2365.97,Before,172
3027,2022-03-24,Producto 4,196.9,Before,172
3028,2022-03-24,Producto 5,2065.16,Before,172
3029,2022-03-24,Producto 16,49.95,Before,172
3030,2022-03-24,Producto 11,39.98,Before,172
3031,2022-03-24,Producto 12,121.85,Before,172
3032,2022-03-24,Producto 10,544.18,Before,172
3033,2022-03-24,Producto 9,2412.07,Before,172
3034,2022-03-25,Producto 5,3940.84,Before,173
3035,2022-03-25,Producto 23,2381.89,Before,173
3036,2022-03-25,Producto 7,1456.14,Before,173
3037,2022-03-25,Producto 4,579.71,Before,173
3038,2022-03-25,Producto 13,33.98,Before,173
3039,2022-03-25,Producto 6,4749.46,Before,173
3040,2022-03-25,Producto 10,884.98,Before,173
3041,2022-03-25,Producto 16,107.89,Before,173
3042,2022-03-25,Producto 14,3042.6,Before,173
3043,2022-03-25,Producto 2,252.94,Before,173
3044,2022-03-25,Producto 3,119.52,Before,173
3045,2022-03-25,Producto 1,220.87,Before,173
3046,2022-03-25,Producto 18,633.76,Before,173
3047,2022-03-25,Producto 12,210.75,Before,173
3048,2022-03-25,Producto 11,79.96,Before,173
3049,2022-03-25,Producto 9,4084.64,Before,173
3050,2022-03-25,Producto 17,1531.1,Before,173
3051,2022-03-26,Producto 13,50.97,Before,174
3052,2022-03-26,Producto 2,219.6,Before,174
3053,2022-03-26,Producto 4,679.66,Before,174
3054,2022-03-26,Producto 3,161.85,Before,174
3055,2022-03-26,Producto 5,4842.1,Before,174
3056,2022-03-26,Producto 6,5744.16,Before,174
3057,2022-03-26,Producto 10,1144.82,Before,174
3058,2022-03-26,Producto 16,109.89,Before,174
3059,2022-03-26,Producto 1,254.85,Before,174
3060,2022-03-26,Producto 17,1546.09,Before,174
3061,2022-03-26,Producto 11,219.89,Before,174
3062,2022-03-26,Producto 14,3738.39,Before,174
3063,2022-03-26,Producto 23,2261.39,Before,174
3064,2022-03-26,Producto 9,4395.26,Before,174
3065,2022-03-26,Producto 7,1861.9,Before,174
3066,2022-03-26,Producto 18,511.15,Before,174
3067,2022-03-26,Producto 12,166.09,Before,174
3068,2022-03-27,Producto 16,49.95,Before,175
3069,2022-03-27,Producto 2,235.32,Before,175
3070,2022-03-27,Producto 1,305.82,Before,175
3071,2022-03-27,Producto 17,832.51,Before,175
3072,2022-03-27,Producto 6,4235.55,Before,175
3073,2022-03-27,Producto 23,2115.03,Before,175
3074,2022-03-27,Producto 14,2865.15,Before,175
3075,2022-03-27,Producto 5,3287.13,Before,175
3076,2022-03-27,Producto 11,39.98,Before,175
3077,2022-03-27,Producto 18,416.91,Before,175
3078,2022-03-27,Producto 10,850.0,Before,175
3079,2022-03-27,Producto 12,151.69,Before,175
3080,2022-03-27,Producto 13,49.97,Before,175
3081,2022-03-27,Producto 9,3395.36,Before,175
3082,2022-03-27,Producto 7,1185.3,Before,175
3083,2022-03-27,Producto 4,339.83,Before,175
3084,2022-03-27,Producto 3,109.56,Before,175
3085,2022-03-28,Producto 23,866.79,Before,176
3086,2022-03-28,Producto 9,1695.38,Before,176
3087,2022-03-28,Producto 18,207.46,Before,176
3088,2022-03-28,Producto 2,171.46,Before,176
3089,2022-03-28,Producto 3,59.76,Before,176
3090,2022-03-28,Producto 11,39.98,Before,176
3091,2022-03-28,Producto 10,418.75,Before,176
3092,2022-03-28,Producto 6,2185.62,Before,176
3093,2022-03-28,Producto 16,49.95,Before,176
3094,2022-03-28,Producto 14,1598.13,Before,176
3095,2022-03-28,Producto 1,118.93,Before,176
3096,2022-03-28,Producto 17,424.75,Before,176
3097,2022-03-28,Producto 13,33.98,Before,176
3098,2022-03-28,Producto 5,1384.37,Before,176
3099,2022-03-28,Producto 12,62.94,Before,176
3100,2022-03-28,Producto 4,139.93,Before,176
3101,2022-03-28,Producto 7,859.49,Before,176
3102,2022-03-29,Producto 13,16.99,Before,177
3103,2022-03-29,Producto 7,795.53,Before,177
3104,2022-03-29,Producto 14,1809.84,Before,177
3105,2022-03-29,Producto 1,67.96,Before,177
3106,2022-03-29,Producto 2,189.39,Before,177
3107,2022-03-29,Producto 4,59.97,Before,177
3108,2022-03-29,Producto 6,2041.87,Before,177
3109,2022-03-29,Producto 11,39.98,Before,177
3110,2022-03-29,Producto 16,19.98,Before,177
3111,2022-03-29,Producto 10,217.37,Before,177
3112,2022-03-29,Producto 23,963.27,Before,177
3113,2022-03-29,Producto 12,29.97,Before,177
3114,2022-03-29,Producto 17,492.71,Before,177
3115,2022-03-29,Producto 5,1868.9,Before,177
3116,2022-03-29,Producto 9,1601.83,Before,177
3117,2022-03-29,Producto 3,79.68,Before,177
3118,2022-03-29,Producto 18,294.8,Before,177
3119,2022-03-30,Producto 1,76.95,Before,178
3120,2022-03-30,Producto 16,39.96,Before,178
3121,2022-03-30,Producto 3,87.14,Before,178
3122,2022-03-30,Producto 7,978.33,Before,178
3123,2022-03-30,Producto 12,62.42,Before,178
3124,2022-03-30,Producto 6,2345.55,Before,178
3125,2022-03-30,Producto 5,2425.77,Before,178
3126,2022-03-30,Producto 14,1971.92,Before,178
3127,2022-03-30,Producto 23,1074.26,Before,178
3128,2022-03-30,Producto 10,642.55,Before,178
3129,2022-03-30,Producto 2,163.26,Before,178
3130,2022-03-30,Producto 9,2366.95,Before,178
3131,2022-03-30,Producto 13,16.99,Before,178
3132,2022-03-30,Producto 4,219.89,Before,178
3133,2022-03-30,Producto 17,631.6,Before,178
3134,2022-03-30,Producto 18,170.81,Before,178
3135,2022-03-30,Producto 11,39.98,Before,178
3136,2022-03-31,Producto 3,67.23,Before,179
3137,2022-03-31,Producto 16,111.56,Before,179
3138,2022-03-31,Producto 17,673.58,Before,179
3139,2022-03-31,Producto 2,181.14,Before,179
3140,2022-03-31,Producto 1,149.9,Before,179
3141,2022-03-31,Producto 7,772.48,Before,179
3142,2022-03-31,Producto 10,792.46,Before,179
3143,2022-03-31,Producto 6,2729.15,Before,179
3144,2022-03-31,Producto 5,3397.88,Before,179
3145,2022-03-31,Producto 14,2333.24,Before,179
3146,2022-03-31,Producto 4,219.89,Before,179
3147,2022-03-31,Producto 13,82.95,Before,179
3148,2022-03-31,Producto 9,2906.1,Before,179
3149,2022-03-31,Producto 12,45.95,Before,179
3150,2022-03-31,Producto 18,298.62,Before,179
3151,2022-03-31,Producto 23,1100.56,Before,179
3152,2022-03-31,Producto 11,119.94,Before,179
3153,2022-01-04,Producto 3,2.49,Before,180
3154,2022-01-04,Producto 2,7.47,Before,180
3155,2022-01-04,Producto 13,80.95,Before,180
3156,2022-01-04,Producto 9,4572.97,Before,180
3157,2022-01-04,Producto 23,1838.14,Before,180
3158,2022-01-04,Producto 5,5877.32,Before,180
3159,2022-01-04,Producto 12,131.86,Before,180
3160,2022-01-04,Producto 16,129.87,Before,180
3161,2022-01-04,Producto 14,3291.59,Before,180
3162,2022-01-04,Producto 11,199.9,Before,180
3163,2022-02-04,Producto 13,41.97,Before,181
3164,2022-02-04,Producto 5,5651.0,Before,181
3165,2022-02-04,Producto 9,5622.23,Before,181
3166,2022-02-04,Producto 12,102.89,Before,181
3167,2022-02-04,Producto 14,3521.78,Before,181
3168,2022-02-04,Producto 16,99.9,Before,181
3169,2022-02-04,Producto 11,159.92,Before,181
3170,2022-02-04,Producto 23,2036.92,Before,181
3171,2022-03-04,Producto 13,12.99,Before,182
3172,2022-03-04,Producto 16,79.92,Before,182
3173,2022-03-04,Producto 22,2.49,Before,182
3174,2022-03-04,Producto 12,80.14,Before,182
3175,2022-03-04,Producto 7,1269.15,Before,182
3176,2022-03-04,Producto 9,3032.43,Before,182
3177,2022-03-04,Producto 4,139.93,Before,182
3178,2022-03-04,Producto 3,134.97,Before,182
3179,2022-03-04,Producto 6,4052.94,Before,182
3180,2022-03-04,Producto 10,1048.28,Before,182
3181,2022-03-04,Producto 1,347.76,Before,182
3182,2022-03-04,Producto 23,1862.13,Before,182
3183,2022-03-04,Producto 11,199.9,Before,182
3184,2022-03-04,Producto 5,3566.3,Before,182
3185,2022-03-04,Producto 2,169.02,Before,182
3186,2022-03-04,Producto 18,205.77,Before,182
3187,2022-03-04,Producto 17,1187.24,Before,182
3188,2022-03-04,Producto 14,2457.92,Before,182
3189,2022-04-04,Producto 1,123.92,Before,183
3190,2022-04-04,Producto 14,1770.31,Before,183
3191,2022-04-04,Producto 12,61.92,Before,183
3192,2022-04-04,Producto 4,179.91,Before,183
3193,2022-04-04,Producto 6,2324.07,Before,183
3194,2022-04-04,Producto 10,798.94,Before,183
3195,2022-04-04,Producto 5,2666.58,Before,183
3196,2022-04-04,Producto 17,554.65,Before,183
3197,2022-04-04,Producto 7,855.42,Before,183
3198,2022-04-04,Producto 18,216.08,Before,183
3199,2022-04-04,Producto 2,132.08,Before,183
3200,2022-04-04,Producto 23,1031.95,Before,183
3201,2022-04-04,Producto 9,2329.65,Before,183
3202,2022-04-04,Producto 16,79.92,Before,183
3203,2022-04-04,Producto 3,62.76,Before,183
3204,2022-04-04,Producto 11,99.95,Before,183
3205,2022-05-04,Producto 12,54.94,Before,184
3206,2022-05-04,Producto 1,153.9,Before,184
3207,2022-05-04,Producto 7,833.42,Before,184
3208,2022-05-04,Producto 11,79.96,Before,184
3209,2022-05-04,Producto 5,2558.69,Before,184
3210,2022-05-04,Producto 17,854.45,Before,184
3211,2022-05-04,Producto 14,2002.55,Before,184
3212,2022-05-04,Producto 2,156.79,Before,184
3213,2022-05-04,Producto 3,89.64,Before,184
3214,2022-05-04,Producto 18,161.83,Before,184
3215,2022-05-04,Producto 23,1024.63,Before,184
3216,2022-05-04,Producto 10,623.57,Before,184
3217,2022-05-04,Producto 9,1930.76,Before,184
3218,2022-05-04,Producto 4,99.95,Before,184
3219,2022-05-04,Producto 6,2209.52,Before,184
3220,2022-05-04,Producto 13,23.98,Before,184
3221,2022-05-04,Producto 16,49.95,Before,184
3222,2022-06-04,Producto 1,169.9,Before,185
3223,2022-06-04,Producto 12,27.47,Before,185
3224,2022-06-04,Producto 4,419.79,Before,185
3225,2022-06-04,Producto 14,1914.23,Before,185
3226,2022-06-04,Producto 16,59.94,Before,185
3227,2022-06-04,Producto 23,1085.57,Before,185
3228,2022-06-04,Producto 9,1845.86,Before,185
3229,2022-06-04,Producto 5,2015.97,Before,185
3230,2022-06-04,Producto 11,39.98,Before,185
3231,2022-06-04,Producto 6,2697.06,Before,185
3232,2022-06-04,Producto 10,702.59,Before,185
3233,2022-06-04,Producto 19,14.99,Before,185
3234,2022-06-04,Producto 18,251.72,Before,185
3235,2022-06-04,Producto 3,98.61,Before,185
3236,2022-06-04,Producto 2,169.45,Before,185
3237,2022-06-04,Producto 7,825.52,Before,185
3238,2022-06-04,Producto 17,715.58,Before,185
3239,2022-07-04,Producto 9,2698.15,Before,186
3240,2022-07-04,Producto 2,170.66,Before,186
3241,2022-07-04,Producto 4,379.81,Before,186
3242,2022-07-04,Producto 10,359.79,Before,186
3243,2022-07-04,Producto 3,124.5,Before,186
3244,2022-07-04,Producto 7,961.43,Before,186
3245,2022-07-04,Producto 5,2454.22,Before,186
3246,2022-07-04,Producto 18,304.75,Before,186
3247,2022-07-04,Producto 12,58.43,Before,186
3248,2022-07-04,Producto 16,29.97,Before,186
3249,2022-07-04,Producto 17,953.44,Before,186
3250,2022-07-04,Producto 1,220.87,Before,186
3251,2022-07-04,Producto 14,2219.61,Before,186
3252,2022-07-04,Producto 11,139.93,Before,186
3253,2022-07-04,Producto 23,1595.5,Before,186
3254,2022-07-04,Producto 6,3228.64,Before,186
3255,2022-08-04,Producto 7,1588.07,Before,187
3256,2022-08-04,Producto 9,4027.35,Before,187
3257,2022-08-04,Producto 10,750.56,Before,187
3258,2022-08-04,Producto 18,203.71,Before,187
3259,2022-08-04,Producto 16,89.93,Before,187
3260,2022-08-04,Producto 6,5129.3,Before,187
3261,2022-08-04,Producto 11,279.86,Before,187
3262,2022-08-04,Producto 14,3433.83,Before,187
3263,2022-08-04,Producto 5,4289.43,Before,187
3264,2022-08-04,Producto 17,1516.11,Before,187
3265,2022-08-04,Producto 2,239.93,Before,187
3266,2022-08-04,Producto 3,110.05,Before,187
3267,2022-08-04,Producto 4,659.67,Before,187
3268,2022-08-04,Producto 23,2090.58,Before,187
3269,2022-08-04,Producto 12,117.33,Before,187
3270,2022-08-04,Producto 1,318.81,Before,187
3271,2022-08-04,Producto 13,16.99,Before,187
3272,2022-09-04,Producto 16,84.92,Before,188
3273,2022-09-04,Producto 14,3598.87,Before,188
3274,2022-09-04,Producto 23,2134.34,Before,188
3275,2022-09-04,Producto 18,225.5,Before,188
3276,2022-09-04,Producto 12,77.66,Before,188
3277,2022-09-04,Producto 6,5708.13,Before,188
3278,2022-09-04,Producto 9,4556.19,Before,188
3279,2022-09-04,Producto 2,223.35,Before,188
3280,2022-09-04,Producto 4,879.56,Before,188
3281,2022-09-04,Producto 7,1770.97,Before,188
3282,2022-09-04,Producto 17,1766.96,Before,188
3283,2022-09-04,Producto 5,4969.04,Before,188
3284,2022-09-04,Producto 19,14.99,Before,188
3285,2022-09-04,Producto 13,33.98,Before,188
3286,2022-09-04,Producto 1,458.73,Before,188
3287,2022-09-04,Producto 10,1242.27,Before,188
3288,2022-09-04,Producto 11,119.94,Before,188
3289,2022-09-04,Producto 3,79.68,Before,188
3290,2022-10-04,Producto 2,144.83,Before,189
3291,2022-10-04,Producto 3,120.03,Before,189
3292,2022-10-04,Producto 10,624.92,Before,189
3293,2022-10-04,Producto 9,3139.48,Before,189
3294,2022-10-04,Producto 12,37.46,Before,189
3295,2022-10-04,Producto 5,3468.9,Before,189
3296,2022-10-04,Producto 1,271.84,Before,189
3297,2022-10-04,Producto 6,4065.8,Before,189
3298,2022-10-04,Producto 16,114.89,Before,189
3299,2022-10-04,Producto 18,166.78,Before,189
3300,2022-10-04,Producto 17,832.51,Before,189
3301,2022-10-04,Producto 14,2382.47,Before,189
3302,2022-10-04,Producto 4,339.83,Before,189
3303,2022-10-04,Producto 23,1539.54,Before,189
3304,2022-10-04,Producto 7,1239.28,Before,189
3305,2022-10-04,Producto 11,79.96,Before,189
3306,2022-11-04,Producto 4,219.89,Before,190
3307,2022-11-04,Producto 7,651.6,Before,190
3308,2022-11-04,Producto 16,56.61,Before,190
3309,2022-11-04,Producto 9,1788.25,Before,190
3310,2022-11-04,Producto 17,594.65,Before,190
3311,2022-11-04,Producto 6,2081.78,Before,190
3312,2022-11-04,Producto 10,475.01,Before,190
3313,2022-11-04,Producto 12,30.97,Before,190
3314,2022-11-04,Producto 1,169.9,Before,190
3315,2022-11-04,Producto 3,62.25,Before,190
3316,2022-11-04,Producto 2,99.97,Before,190
3317,2022-11-04,Producto 14,1329.29,Before,190
3318,2022-11-04,Producto 23,963.99,Before,190
3319,2022-11-04,Producto 5,1710.99,Before,190
3320,2022-11-04,Producto 11,39.98,Before,190
3321,2022-11-04,Producto 22,2.49,Before,190
3322,2022-11-04,Producto 18,81.5,Before,190
3323,2022-12-04,Producto 6,2381.87,Before,191
3324,2022-12-04,Producto 4,299.85,Before,191
3325,2022-12-04,Producto 7,813.53,Before,191
3326,2022-12-04,Producto 1,251.11,Before,191
3327,2022-12-04,Producto 11,99.95,Before,191
3328,2022-12-04,Producto 9,1876.86,Before,191
3329,2022-12-04,Producto 13,79.94,Before,191
3330,2022-12-04,Producto 12,32.46,Before,191
3331,2022-12-04,Producto 18,85.05,Before,191
3332,2022-12-04,Producto 3,62.25,Before,191
3333,2022-12-04,Producto 10,426.75,Before,191
3334,2022-12-04,Producto 23,1116.35,Before,191
3335,2022-12-04,Producto 17,543.68,Before,191
3336,2022-12-04,Producto 5,1903.83,Before,191
3337,2022-12-04,Producto 14,1693.74,Before,191
3338,2022-12-04,Producto 2,142.3,Before,191
3339,2022-04-13,Producto 11,79.96,Before,192
3340,2022-04-13,Producto 1,228.89,Before,192
3341,2022-04-13,Producto 14,1644.25,Before,192
3342,2022-04-13,Producto 16,9.99,Before,192
3343,2022-04-13,Producto 7,944.38,Before,192
3344,2022-04-13,Producto 5,2207.38,Before,192
3345,2022-04-13,Producto 3,59.76,Before,192
3346,2022-04-13,Producto 13,57.96,Before,192
3347,2022-04-13,Producto 18,111.97,Before,192
3348,2022-04-13,Producto 4,299.85,Before,192
3349,2022-04-13,Producto 9,1977.22,Before,192
3350,2022-04-13,Producto 17,684.58,Before,192
3351,2022-04-13,Producto 23,998.46,Before,192
3352,2022-04-13,Producto 12,68.92,Before,192
3353,2022-04-13,Producto 2,124.82,Before,192
3354,2022-04-13,Producto 6,2738.63,Before,192
3355,2022-04-13,Producto 10,541.65,Before,192
